FBbt_id	FBbt_name	gene_id	gene_name	definition
FBbt:00047738	larval subesophageal capability neuron	FBgn0039722	Capa	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0249161"",""FlyBase:FBrf0134726"",""FlyBase:FBrf0146873""]},""value"":""Larval capability-releasing neuron with its cell body in the posterior medial labial neuromere (Siegmund and Korge, 2001; Kean et al., 2002; Huckesfeld et al., 2021). There is one of these cells per hemisphere, with a large cell body (Kean et al., 2002; Huckesfeld et al., 2021). Its axon runs on an outwardly curved path toward the dorsal midline, crosses it, and projects to the cerebral ganglion before joining the nervus corporis cardiaci (Siegmund and Korge, 2001; Kean et al., 2002). It has peptide release sites in the corpus cardiacum and the aorta (Huckesfeld et al., 2021).""}']"
FBbt:00047842	ipc-1 neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204742"",""FlyBase:FBrf0211291""]},""value"":""Ion transport peptide (ITP)-expressing neuron of the brain. It is found in a cluster of four cells with cell bodies in the pars lateralis and it sends axons to the corpus cardiacum (Dircksen et al., 2008).""}']"
FBbt:00047843	adult ipc-1 neuron	FBgn0032840	sNPF	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238083"",""FlyBase:FBrf0204742"",""FlyBase:FBrf0209907"",""FlyBase:FBrf0211291""]},""value"":""Ion transport peptide (ITP)-expressing neuron of the adult brain. It is found in a cluster of four cells with cell bodies in the pars lateralis and it sends axons to the corpus cardiacum and corpus allatum (Dircksen et al., 2008). Some of these cells project to the thoracic neuromeres and one follows the crop duct, terminating in the region around the salivary glands (Dircksen et al., 2008). Unlike the larval ipc-1 cells, the adult cells also express short neuropeptide F (sNPF) and Tachykinin (Tk) (Kahsai et al., 2010).""}']"
FBbt:00047843	adult ipc-1 neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238083"",""FlyBase:FBrf0204742"",""FlyBase:FBrf0209907"",""FlyBase:FBrf0211291""]},""value"":""Ion transport peptide (ITP)-expressing neuron of the adult brain. It is found in a cluster of four cells with cell bodies in the pars lateralis and it sends axons to the corpus cardiacum and corpus allatum (Dircksen et al., 2008). Some of these cells project to the thoracic neuromeres and one follows the crop duct, terminating in the region around the salivary glands (Dircksen et al., 2008). Unlike the larval ipc-1 cells, the adult cells also express short neuropeptide F (sNPF) and Tachykinin (Tk) (Kahsai et al., 2010).""}']"
FBbt:00047843	adult ipc-1 neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238083"",""FlyBase:FBrf0204742"",""FlyBase:FBrf0209907"",""FlyBase:FBrf0211291""]},""value"":""Ion transport peptide (ITP)-expressing neuron of the adult brain. It is found in a cluster of four cells with cell bodies in the pars lateralis and it sends axons to the corpus cardiacum and corpus allatum (Dircksen et al., 2008). Some of these cells project to the thoracic neuromeres and one follows the crop duct, terminating in the region around the salivary glands (Dircksen et al., 2008). Unlike the larval ipc-1 cells, the adult cells also express short neuropeptide F (sNPF) and Tachykinin (Tk) (Kahsai et al., 2010).""}']"
FBbt:00047844	larval ipc-1 neuron	FBgn0028418	Lk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238083"",""FlyBase:FBrf0249161"",""FlyBase:FBrf0204742"",""FlyBase:FBrf0209907"",""FlyBase:FBrf0211291""]},""value"":""Ion transport peptide (ITP)-expressing neuron of the larval pars lateralis. Its axon projects to the ring gland and has peptide release sites in the corpus cardiacum and aorta (Dircksen et al., 2008; Huckesfeld et al., 2021). There is some heterogeneity among this population; some cells may cross the midline and some may have release sites in the corpus allatum or prothoracic gland (Dircksen et al., 2008). Dendrites extend ventrally, close to the midline, reaching the subesophageal zone (Dircksen et al., 2008; Huckesfeld et al., 2021). They express the neuropeptide Leucokinin and this can be detected in the corpus cardiacum terminals, although it is less apparent in the soma (de Haro et al., 2010).""}']"
FBbt:00047844	larval ipc-1 neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238083"",""FlyBase:FBrf0249161"",""FlyBase:FBrf0204742"",""FlyBase:FBrf0209907"",""FlyBase:FBrf0211291""]},""value"":""Ion transport peptide (ITP)-expressing neuron of the larval pars lateralis. Its axon projects to the ring gland and has peptide release sites in the corpus cardiacum and aorta (Dircksen et al., 2008; Huckesfeld et al., 2021). There is some heterogeneity among this population; some cells may cross the midline and some may have release sites in the corpus allatum or prothoracic gland (Dircksen et al., 2008). Dendrites extend ventrally, close to the midline, reaching the subesophageal zone (Dircksen et al., 2008; Huckesfeld et al., 2021). They express the neuropeptide Leucokinin and this can be detected in the corpus cardiacum terminals, although it is less apparent in the soma (de Haro et al., 2010).""}']"
FBbt:00047855	adult abdominal small ventral posterior medial Mip neuron	FBgn0036713	Mip	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0237271""]},""value"":""Myoinhibitory peptide (Mip)-expressing neuron of the adult that has a relatively small soma located in a ventral and medial position in the posterior abdominal neuromere (Jang et al., 2017). There are one or two of these cells per hemisphere (Jang et al., 2017).""}']"
FBbt:00047862	adult abdominal large ventral posterior medial Mip neuron	FBgn0036713	Mip	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0237271""]},""value"":""Myoinhibitory peptide (Mip)-expressing neuron of the adult that has a relatively large soma located in a ventral and medial position in the posterior abdominal neuromere (Jang et al., 2017). There is one of these cells per hemisphere (Jang et al., 2017).""}']"
FBbt:00047907	adult abdominal small medial posterior medial Mip neuron	FBgn0036713	Mip	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0237271""]},""value"":""Myoinhibitory peptide (Mip)-expressing neuron of the adult that has a relatively small soma located in a medial position, posteriormost of the Mip cells of the abdominal neuromere (Jang et al., 2017). There are one or two of these cells per hemisphere (Jang et al., 2017).""}']"
FBbt:00048011	capability neuron	FBgn0039722	Capa	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0241737"",""FlyBase:FBrf0146873""]},""value"":""Any neuron (FBbt:00005106) that capable of some peptide hormone secretion (GO:0030072) and expresses Capa (FBgn0039722).""}']"
FBbt:00048012	adult capability neuron	FBgn0039722	Capa	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0241737""]},""value"":""Any neuron (FBbt:00005106) that is part of some adult nervous system (FBbt:00003559) and capable of some peptide hormone secretion (GO:0030072) and expresses Capa (FBgn0039722).""}']"
FBbt:00048049	CNMamide neuron	FBgn0035282	CNMa	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0241737""]},""value"":""Any neuron (FBbt:00005106) that capable of some peptide hormone secretion (GO:0030072) and expresses CNMa (FBgn0035282).""}']"
FBbt:00048095	eclosion hormone neuron	FBgn0000564	Eh	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0205351"",""FlyBase:FBrf0238423"",""FlyBase:FBrf0134726""]},""value"":""Any neuron (FBbt:00005106) that capable of some peptide hormone secretion (GO:0030072) and expresses Eh (FBgn0000564).""}']"
FBbt:00048122	Trissin neuron	FBgn0038343	Trissin	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0241737""]},""value"":""Any neuron (FBbt:00005106) that capable of some peptide hormone secretion (GO:0030072) and expresses Trissin (FBgn0038343).""}']"
FBbt:00048142	allatostatin A neuron	FBgn0015591	AstA	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0241737""]},""value"":""Any neuron (FBbt:00005106) that capable of some peptide hormone secretion (GO:0030072) and expresses AstA (FBgn0015591).""}']"
FBbt:00048165	allatostatin C neuron	FBgn0032336	AstC	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0241737""]},""value"":""Any neuron (FBbt:00005106) that capable of some peptide hormone secretion (GO:0030072) and expresses AstC (FBgn0032336).""}']"
FBbt:00048298	CCHamide-1 neuron	FBgn0038199	CCHa1	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0241737""]},""value"":""Any neuron (FBbt:00005106) that capable of some peptide hormone secretion (GO:0030072) and expresses CCHa1 (FBgn0038199).""}']"
FBbt:00048299	CCHamide-2 neuron	FBgn0038147	CCHa2	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0241737""]},""value"":""Any neuron (FBbt:00005106) that capable of some peptide hormone secretion (GO:0030072) and expresses CCHa2 (FBgn0038147).""}']"
FBbt:00048303	Dh31 neuron	FBgn0032048	Dh31	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0241737""]},""value"":""Any neuron (FBbt:00005106) that capable of some peptide hormone secretion (GO:0030072) and expresses Dh31 (FBgn0032048).""}']"
FBbt:00048309	adult ipc-2 neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204742"",""FlyBase:FBrf0211291""]},""value"":""Ion transport peptide (ITP)-expressing neuron of the adult brain with its cell body in a dorsal posterior medial position (Dircksen et al., 2008). There are four of these cells that can be seen from late pupal stages before eclosion (P15) and into the adult stage (Dircksen et al., 2008). Their projections are restricted to parts of the anterior dorsal, medial, and lateral areas of the superior medial and lateral protocerebrum (SMP, SLP) and parts of the protocerebral bridge (Dircksen et al., 2008).""}']"
FBbt:00048310	adult ipc-3 neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204742""]},""value"":""Ion transport peptide (ITP)-expressing neuron of the adult brain with its cell body close to the anterior lateral or anterior dorsal base of the medulla (Dircksen et al., 2008). There are three or four of these cells per hemisphere that can be seen in the pharate and adult stages (Dircksen et al., 2008). They project to parts of the superior medial and lateral protocerebrum (SMP, SLP) and at least one enters the accessory medulla (Dircksen et al., 2008).""}']"
FBbt:00048311	adult ipc-4 neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204742""]},""value"":""Ion transport peptide (ITP)-expressing neuron of the adult brain with its cell body in a dorsal medial position (Dircksen et al., 2008). There is one bilateral pair of these neurons that can be seen in the pharate and adult stages (Dircksen et al., 2008). Its axons follow the median bundle to areas around the esophageal orifice (Dircksen et al., 2008).""}']"
FBbt:00048312	adult ipc-2a neuron	FBgn0032840	sNPF	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0211291""]},""value"":""Adult ipc-2 neuron that has a large nucleus, more similar in size to those of ipc-1 cells than other ipc-2 cells. Unlike other ipc-2 cells and similar to the ipc-1 cells, it also expresses dimmed, tachykinin and short neuropeptide F (Kahsai et al., 2010).""}']"
FBbt:00048312	adult ipc-2a neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0211291""]},""value"":""Adult ipc-2 neuron that has a large nucleus, more similar in size to those of ipc-1 cells than other ipc-2 cells. Unlike other ipc-2 cells and similar to the ipc-1 cells, it also expresses dimmed, tachykinin and short neuropeptide F (Kahsai et al., 2010).""}']"
FBbt:00048312	adult ipc-2a neuron	FBgn0037976	Tk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0211291""]},""value"":""Adult ipc-2 neuron that has a large nucleus, more similar in size to those of ipc-1 cells than other ipc-2 cells. Unlike other ipc-2 cells and similar to the ipc-1 cells, it also expresses dimmed, tachykinin and short neuropeptide F (Kahsai et al., 2010).""}']"
FBbt:00048313	ITP neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204742""]},""value"":""Neuron that expresses Ion transport peptide. It is neurosecretory.""}']"
FBbt:00048314	larval isog neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204742""]},""value"":""Ion transport peptide (ITP)-expressing neuron with its cell body in the larval subesophageal ganglion, in a ventral medial position (Dircksen et al., 2008). There is one bilateral pair of these neurons with processes running to the dorsal side and spanning almost the entire ventral nerve cord (Dircksen et al., 2008).""}']"
FBbt:00048315	larval iag neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204742""]},""value"":""Ion transport peptide (ITP)-expressing neuron with its cell body in the eighth larval abdominal neuromere (Dircksen et al., 2008). There is one dorsal lateral pair and two or three, more posterior, ventral pairs of these neurons, which extend axons medially, then exit via the eighth abdominal nerve to the hindgut (Dircksen et al., 2008).""}']"
FBbt:00048316	adult iag neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204742""]},""value"":""Ion transport peptide (ITP)-expressing neuron with its cell body in the adult abdominal neuromere (Dircksen et al., 2008). Their axons project to the hindgut without branching (Dircksen et al., 2008).""}']"
FBbt:00048317	iag neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204742""]},""value"":""Ion transport peptide (ITP)-expressing neuron with its cell body in an abdominal neuromere; its axons project to the hindgut without branching (Dircksen et al., 2008). These neurons may persist through metamorphosis (Dircksen et al., 2008).""}']"
FBbt:00048318	ipn neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204742""]},""value"":""Ion transport peptide (ITP)-expressing neuron of the peripheral nervous system (Dircksen et al., 2008).""}']"
FBbt:00048319	larval ipn neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204742""]},""value"":""Ion transport peptide (ITP)-expressing neuron of the larval peripheral nervous system (Dircksen et al., 2008). This includes a lateral body wall neuron, which may be an abdominal intersegmental bidendritic neuron (Dircksen et al., 2008).""}']"
FBbt:00048320	adult ipn neuron	FBgn0035023	ITP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0204742""]},""value"":""Ion transport peptide (ITP)-expressing neuron of the adult peripheral nervous system (Dircksen et al., 2008). This includes some bipolar neurons similar to the larval ipn neurons, and one of the adult CCAP heart abdominal neurons (BpN) (Dircksen et al., 2008).""}']"
FBbt:00048378	sNPF neuron	FBgn0032840	sNPF	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0241737""]},""value"":""Any neuron (FBbt:00005106) that capable of some peptide hormone secretion (GO:0030072) and expresses sNPF (FBgn0032840).""}']"
FBbt:00048427	adult Dh44 neuron of brain	FBgn0012344	Dh44	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0227862""]},""value"":""DH44-expressing neuron with a cell body located in the adult brain. Strongest expression is found in the pars intercerebralis, but many other somas are found in other regions of the brain (Lee et al., 2015).""}']"
FBbt:00048528	adult natalisin anterior dorsolateral interneuron	FBgn0085417	natalisin	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0222685"",""FlyBase:FBrf0238048"",""doi:10.1101/394403""]},""value"":""Adult neuron that expresses the neuropeptide natalisin and has its soma in the anterior dorsolateral brain (Jiang et al., 2013). There is one of these per hemisphere and its processes are close to those of the adult natalisin inferior contralateral interneuron in the anterior ventrolateral protocerebrum (Jiang et al., 2013). It is a large bilateral neuron with numerous dense core vesicles (Huoviala et al., 2020).""}']"
FBbt:00048674	larval A26f neuron	FBgn0013767	Crz	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0233076""]},""value"":""Larval premotor neuron of the ventral nerve cord that is part of lineage 26 (Zwart et al., 2016). From a dorsolateral soma, its primary neurite extends ventromedially, at the midline, one branch extends dorsally and another crosses the midline, mirroring the ipsilateral circular shape of the neuron contralaterally (Zwart et al., 2016). On the contralateral side, a branch with presynapses extends anteriorly (Zarin et al., 2019). It expresses Corazonin (Zarin et al., 2019).""}']"
FBbt:00048675	larval abdominal 2 A26f neuron	FBgn0013767	Crz	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0233076""]},""value"":""Any larval A26f neuron (FBbt:00048674) that has soma location some cell body rind of larval abdominal 2 neuromere (FBbt:00051991).""}']"
FBbt:00048676	larval abdominal 1 A26f neuron	FBgn0013767	Crz	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0233076"",""FlyBase:FBrf0244727""]},""value"":""Any larval A26f neuron (FBbt:00048674) that has soma location some cell body rind of larval abdominal 1 neuromere (FBbt:00051990).""}']"
FBbt:00048677	larval abdominal 3 A26f neuron	FBgn0013767	Crz	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0233076""]},""value"":""Any larval A26f neuron (FBbt:00048674) that has soma location some cell body rind of larval abdominal 3 neuromere (FBbt:00051992).""}']"
FBbt:00049001	adult Drosulfakinin neuron of pars intercerebralis	FBgn0000500	Dsk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0219451"",""FlyBase:FBrf0243806""]},""value"":""Drosulfakinin neuron with its soma in the adult pars intercerebralis. These neurons are a subset of the insulin secreting cells (Soderberg et al., 2012; Wu et al., 2019).""}']"
FBbt:00049001	adult Drosulfakinin neuron of pars intercerebralis	FBgn0036046	Ilp2	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0219451"",""FlyBase:FBrf0243806""]},""value"":""Drosulfakinin neuron with its soma in the adult pars intercerebralis. These neurons are a subset of the insulin secreting cells (Soderberg et al., 2012; Wu et al., 2019).""}']"
FBbt:00049002	larval Drosulfakinin neuron of pars intercerebralis	FBgn0000500	Dsk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0210278"",""FlyBase:FBrf0219451""]},""value"":""Drosulfakinin neuron with its soma in the larval pars intercerebralis. These neurons are a subset of the insulin secreting cells (Soderberg et al., 2012).""}']"
FBbt:00049002	larval Drosulfakinin neuron of pars intercerebralis	FBgn0036046	Ilp2	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0210278"",""FlyBase:FBrf0219451""]},""value"":""Drosulfakinin neuron with its soma in the larval pars intercerebralis. These neurons are a subset of the insulin secreting cells (Soderberg et al., 2012).""}']"
FBbt:00049007	Allatostatin A neuron of superior lateral protocerebrum	FBgn0015591	AstA	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0241449""]},""value"":""Allatostatin A-expressing neuron of the adult that has its cell body in the superior lateral protocerebrum (Ni et al., 2019). These neurons are glutamatergic and express the Allatostatin A neuropeptide (Ni et al., 2019). Their activation increases sleep upstream of ExFl2 neurons, to which they synapse in the superior medial protocerebrum (Ni et al., 2019).""}']"
FBbt:00049192	adult Eh neurosecretory neuron	FBgn0000564	Eh	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0205351"",""FlyBase:FBrf0238423"",""FlyBase:FBrf0058431""]},""value"":""Neuron of the adult brain that expresses eclosion hormone (Eh). It develops from the larval Eh neuron (Horodyski et al., 1993). A single pair of these neurons is present in the pharate adult, and is required for the \'lights on response\' in eclosion frequency (McNabb and Truman, 2008). Eh expression is strongly reduced after eclosion (McNabb and Truman, 2008). Its cell body is found in the anterior superior medial protocerebrum (SMP) and its arborizations are visible in the medial SMP, the median bundle, around the esophageal foramen and in the dorsal subesophageal zone (Selcho et al., 2018). It has postsynapses and peptide release sites in these locations, but no apparent presynapses (Selcho et al., 2018). Descending fibers enter the cervical connective and other fibers leave the central brain along the esophagus to innervate the hypocerebral ganglion and corpus cardiacum (Selcho et al., 2018).""}']"
FBbt:00049193	adult CCAP ventral subesophageal neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238423""]},""value"":""Adult neuron that expresses CCAP (Crustacean cardioactive peptide) (FBgn0039007), whose soma is located close to the midline in the ventral gnathal ganglion (Selcho et al., 2018). There is one of these neurons per hemisphere; its cell body fiber runs dorsally along the midline and it ramifies in the medial subesophageal zone (Selcho et al., 2018). It also descends to the ventral nerve cord (Selcho et al., 2018).""}']"
FBbt:00049194	adult CCAP lateral dorsal subesophageal neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238423"",""FlyBase:FBrf0191050""]},""value"":""Adult lateral subesophageal neuron whose soma is located in a relatively dorsal position (Luan et al., 2006, Selcho et al., 2018). There is one of these per hemisphere (Luan et al., 2006, Selcho et al., 2018). The cell body fiber runs along the anterior border of the subesophageal zone (SEZ) toward the midline, bifurcates and arborizes in the median bundle and the posteriomedial SEZ (Selcho et al., 2018). In the anterior supraesophageal zone (SPZ) it arborizes in the superior medial protocerebrum (SMP) and the medial lobes and spurs of the mushroom bodies (Selcho et al., 2018). Fibers project along both medial antennal lobe tracts and symmetrically innervate the inferior bridge, inferior clamp, superior clamp, superior posterior slope, posterior lateral protocerebrum, SMP, and superior lateral protocerebrum (Selcho et al., 2018).""}']"
FBbt:00049195	adult CCAP lateral ventral subesophageal neuron	FBgn0038901	Burs	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238423"",""FlyBase:FBrf0191050""]},""value"":""Adult lateral subesophageal neuron whose soma is located in a relatively ventral position (Luan et al., 2006, Selcho et al., 2018). There is one of these per hemisphere, and it also expresses Bursicon (Luan et al., 2006). Its cell body fiber runs along the posterioventral subesophageal zone to the midline, where it bifurcates (Selcho et al., 2018). A fiber runs dorsally along the contralateral median bundle to innervate the contralateral superior medial protocerebrum (SMP) and the ipsilateral SMP, via the superior arch commissure (Selcho et al., 2018). A projection also descends via the contralateral cervical connective to innervate the ventral nerve cord (Selcho et al., 2018).""}']"
FBbt:00049195	adult CCAP lateral ventral subesophageal neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238423"",""FlyBase:FBrf0191050""]},""value"":""Adult lateral subesophageal neuron whose soma is located in a relatively ventral position (Luan et al., 2006, Selcho et al., 2018). There is one of these per hemisphere, and it also expresses Bursicon (Luan et al., 2006). Its cell body fiber runs along the posterioventral subesophageal zone to the midline, where it bifurcates (Selcho et al., 2018). A fiber runs dorsally along the contralateral median bundle to innervate the contralateral superior medial protocerebrum (SMP) and the ipsilateral SMP, via the superior arch commissure (Selcho et al., 2018). A projection also descends via the contralateral cervical connective to innervate the ventral nerve cord (Selcho et al., 2018).""}']"
FBbt:00049196	adult CCAP lateral middle subesophageal neuron	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238423"",""FlyBase:FBrf0191050""]},""value"":""Adult CCAP lateral subesophageal neuron whose soma is located between the dorsal and ventral cells (Luan et al., 2006, Selcho et al., 2018). There are two of these per hemisphere and one is sometimes seen to express bursicon (Luan et al., 2006, Selcho et al., 2018).""}']"
FBbt:00049197	adult CCAP lateral middle subesophageal neuron 1	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238423""]},""value"":""Adult CCAP lateral middle subesophageal neuron that arborizes in the anterior to median subesophageal zone and sends a fiber into the contralateral cervical connective (Selcho et al., 2018). There is one of these per hemisphere (Selcho et al., 2018).""}']"
FBbt:00049198	adult CCAP lateral middle subesophageal neuron 2	FBgn0039007	CCAP	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0238423""]},""value"":""Adult CCAP lateral middle subesophageal neuron that arborizes in the medial to lateral subesophageal zone in both hemispheres and sends a fiber into the contralateral cervical connective (Selcho et al., 2018). There is one of these per hemisphere (Selcho et al., 2018).""}']"
FBbt:00051052	corazonin neuron	FBgn0013767	Crz	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0246888""]},""value"":""Any neuron (FBbt:00005106) that capable of some peptide hormone secretion (GO:0030072) and expresses Crz (FBgn0013767).""}']"
FBbt:00051053	adult corazonin neuron	FBgn0013767	Crz	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0246888""]},""value"":""Any adult neuron (FBbt:00047095) that capable of some peptide hormone secretion (GO:0030072) and expresses Crz (FBgn0013767).""}']"
FBbt:00051431	adult Drosulfakinin MP1 neuron	FBgn0000500	Dsk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0219451"",""FlyBase:FBrf0085661"",""FlyBase:FBrf0243806""]},""value"":""Adult neuron that secretes Drosulfakinin and is found in a cluster of two cells close to the midline in the medial protocerebrum (Nichols and Lim, 1996; Wu et al., 2019). It also expresses fruitless and plays a role in mating behavior in both males and females, but it is not sexually dimorphic (Wu et al., 2019). There are two subtypes, both of which arborize bilaterally in the lateral protocerebrum and subesophageal zone, but differ in whether they innervate the optic lobe (Wu et al., 2019).""}']"
FBbt:00051431	adult Drosulfakinin MP1 neuron	FBgn0004652	fru	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0219451"",""FlyBase:FBrf0085661"",""FlyBase:FBrf0243806""]},""value"":""Adult neuron that secretes Drosulfakinin and is found in a cluster of two cells close to the midline in the medial protocerebrum (Nichols and Lim, 1996; Wu et al., 2019). It also expresses fruitless and plays a role in mating behavior in both males and females, but it is not sexually dimorphic (Wu et al., 2019). There are two subtypes, both of which arborize bilaterally in the lateral protocerebrum and subesophageal zone, but differ in whether they innervate the optic lobe (Wu et al., 2019).""}']"
FBbt:00051432	adult Drosulfakinin MP3 neuron	FBgn0000500	Dsk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0085661"",""FlyBase:FBrf0243806""]},""value"":""Adult neuron that secretes Drosulfakinin and is found in a cluster of two cells in each hemisphere, lateral to the MP1 cells in the medial protocerebrum (Nichols and Lim, 1996; Wu et al., 2019). It projects to the superior medial and lateral protocerebrum and the lateral horn (Wu et al., 2019). It is predominantly ipsilateral, but in some cases extends a short way into the contralateral hemisphere in the dorsal part of the brain (Wu et al., 2019). It also expresses fruitless, but is not sexually dimorphic (Wu et al., 2019).""}']"
FBbt:00051432	adult Drosulfakinin MP3 neuron	FBgn0004652	fru	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0085661"",""FlyBase:FBrf0243806""]},""value"":""Adult neuron that secretes Drosulfakinin and is found in a cluster of two cells in each hemisphere, lateral to the MP1 cells in the medial protocerebrum (Nichols and Lim, 1996; Wu et al., 2019). It projects to the superior medial and lateral protocerebrum and the lateral horn (Wu et al., 2019). It is predominantly ipsilateral, but in some cases extends a short way into the contralateral hemisphere in the dorsal part of the brain (Wu et al., 2019). It also expresses fruitless, but is not sexually dimorphic (Wu et al., 2019).""}']"
FBbt:00051433	adult Drosulfakinin MP1a neuron	FBgn0000500	Dsk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0243806""]},""value"":""Adult Drosulfakinin MP1 neuron that has bilateral projections to the optic lobe in addition to other regions targeted by MP1 neurons (Wu et al., 2019). There is one of these cells per hemisphere (Wu et al., 2019).""}']"
FBbt:00051433	adult Drosulfakinin MP1a neuron	FBgn0004652	fru	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0243806""]},""value"":""Adult Drosulfakinin MP1 neuron that has bilateral projections to the optic lobe in addition to other regions targeted by MP1 neurons (Wu et al., 2019). There is one of these cells per hemisphere (Wu et al., 2019).""}']"
FBbt:00051434	adult Drosulfakinin MP1b neuron	FBgn0000500	Dsk	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0243806""]},""value"":""Adult Drosulfakinin MP1 neuron that does not project to the optic lobe (Wu et al., 2019). There is one of these cells per hemisphere (Wu et al., 2019).""}']"
FBbt:00051434	adult Drosulfakinin MP1b neuron	FBgn0004652	fru	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0243806""]},""value"":""Adult Drosulfakinin MP1 neuron that does not project to the optic lobe (Wu et al., 2019). There is one of these cells per hemisphere (Wu et al., 2019).""}']"
FBbt:00052004	larval corazonin neuron	FBgn0013767	Crz	"['{""annotations"":{""database_cross_reference"":[""FlyBase:FBrf0249161""]},""value"":""Any embryonic/larval neuron (FBbt:00001446) that capable of some peptide hormone secretion (GO:0030072) and expresses Crz (FBgn0013767).""}']"
