species,region,hemilineage,cell_type,known_nt_source,known_nt_evidence,known_nt_confidence,acetylcholine,glutamate,gaba,glycine,dopamine,serotonin,octopamine,tyramine,histamine,nitric_oxide
adult_drosophila_melanogaster,VNC,08B,IN08B088,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B089,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B092,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B094,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B096,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B098,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B100,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B101,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B102,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B104,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B105,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B106,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B107,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B108,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B111,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B123,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B124,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,08B,IN08B128,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A001,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A002,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A003,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A005,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A006,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A007,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A008,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A009,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A010,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A011,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A012,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A013,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A014,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A015,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A016,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A017,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A018,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A019,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A020,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A021,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A022,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A023,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A024,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A025,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A026,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A027,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A028,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A029,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A030,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A031,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A032,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A033,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A034,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,09A,IN09A035,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,10B,IN10B001,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,10B,IN10B002,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,10B,IN10B007,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,10B,IN10B008,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,10B,IN10B010,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,10B,IN10B011,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,10B,IN10B012,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,10B,IN10B013,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,10B,IN10B014,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,10B,IN10B016,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,10B,IN10B017,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B001,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B002,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B003,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B004,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B005,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B006,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B007,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B008,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B009,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B010,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B011,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B012,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B013,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B014,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B015,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B016,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B017,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B018,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B019,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B020,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B021,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B022,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,12B,IN12B023,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B001,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B002,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B003,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B004,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B005,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B006,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B007,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B008,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B009,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B010,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B011,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B012,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B013,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B014,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B015,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B016,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B017,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B018,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B019,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B020,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B021,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B022,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B023,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B024,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B025,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B026,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B027,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B028,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B029,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B030,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B031,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,13B,IN13B032,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,14A,IN14A001,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,14A,IN14A002,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,14A,IN14A003,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,14A,IN14A004,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,14A,IN14A005,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,14A,IN14A006,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,14A,IN14A007,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,14A,IN14A008,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,15A,IN15A001,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B001,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B002,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B003,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B004,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B005,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B006,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B007,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B008,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B009,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B010,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B011,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B012,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B013,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B014,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B015,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B016,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B017,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B018,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B019,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B020,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B021,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B022,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16B,IN16B023,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X029,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X030,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X031,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X032,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X033,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X034,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X035,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X036,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X038,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X039,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X040,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X041,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X042,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X043,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X044,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X045,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,16X,IN16X046,Lacin et al. 2019,FISH,3,-1,1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,17B,IN17B002,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,17B,IN17B003,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,17B,IN17B004,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,17B,IN17B007,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,17B,IN17B008,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,17B,IN17B009,Lacin et al. 2019,FISH,3,-1,-1,1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B002,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B003,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B004,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B005,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B006,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B007,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B008,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B009,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B011,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B012,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B013,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B014,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B015,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B016,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B017,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B018,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B019,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B020,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B021,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B022,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B023,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B024,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B025,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,18B,IN18B026,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B002,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B003,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B004,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B005,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B006,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B007,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B008,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B011,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B012,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B013,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B015,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B019,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
adult_drosophila_melanogaster,VNC,19B,IN19B020,Lacin et al. 2019,FISH,3,1,-1,-1,0,0,0,0,0,0,0
