species,region,cell_type,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence,root_id,supervoxel_id,position
NA,NA,IN01A005,NA,NA,NA,NA,NA,720575941556209124,75933716929308478,"114360, 174670, 3293"
NA,NA,IN03A062,NA,NA,NA,NA,NA,720575941504474562,77340267312884121,"154447, 150506, 3632"
NA,NA,IN01A017,NA,NA,NA,NA,NA,720575941555504723,76074248392997051,"117086, 168412, 3631"
NA,NA,IN03A010,NA,NA,NA,NA,NA,720575941614756821,77129298586866469,"149356, 154845, 4052"
NA,NA,IN01A039,NA,NA,NA,NA,NA,720575941655470036,77199804904080555,"151440, 159440, 4515"
NA,NA,IN01A050,NA,NA,NA,NA,NA,720575941592452901,76144617204566020,"118876, 168077, 4012"
NA,NA,IN01A019,NA,NA,NA,NA,NA,720575941496666496,76988835909128885,"145087,162753,3735"
NA,NA,IN01A073,NA,NA,NA,NA,NA,720575941486876112,76004017020863726,"115615, 173694, 3457"
NA,NA,IN01A073,NA,NA,NA,NA,NA,720575941428159224,76848510871480617,"140132, 174231, 4116"
NA,NA,IN01A073,NA,NA,NA,NA,NA,720575941438839131,76074317179682681,"117551, 170906, 3937"
NA,NA,IN01A011,NA,NA,NA,NA,NA,720575941588447116,75933923087625676,"113323, 181325, 3255"
NA,NA,IN01A070,NA,NA,NA,NA,NA,720575941593097329,76848442219212067,"140699, 172149, 4382"
NA,NA,IN01A050,NA,NA,NA,NA,NA,720575941504436293,76004017088147769,"116681, 172479, 3780"
NA,NA,IN03A075,NA,NA,NA,NA,NA,720575941447799118,77270104794178330,"153067, 156186, 3860"
NA,NA,IN03A088,NA,NA,NA,NA,NA,720575941567054068,77269967221090326,"152311, 152454, 3383"
NA,NA,IN01A060,NA,NA,NA,NA,NA,720575941445214996,76003948368820080,"116479, 171715, 3824"
NA,NA,IN01A058,NA,NA,NA,NA,NA,720575941562040832,76848442219080735,"140921, 172721, 4354"
NA,NA,IN03A069,NA,NA,NA,NA,NA,720575941454877491,77199530025780163,"149505, 150681, 4368"
NA,NA,IN01A050,NA,NA,NA,NA,NA,720575941531441381,76074317179685135,"117977, 170439, 3942"
NA,NA,IN01A062,NA,NA,NA,NA,NA,720575941390632342,76004017087820994,"115492, 173566, 3654"
NA,NA,IN03A094,NA,NA,NA,NA,NA,720575941616577493,77410773563490468,"156280, 155054, 4031"
NA,NA,IN01A079,NA,NA,NA,NA,NA,720575941503710551,76848442219357598,"140444, 172951, 4436"
NA,NA,IN01A062,NA,NA,NA,NA,NA,720575941644889208,76004017087700367,"116169, 173195, 3611"
NA,NA,IN03A066,NA,NA,NA,NA,NA,720575941539743580,77270036008118758,"152575, 155287, 3800"
NA,NA,IN01A007,NA,NA,NA,NA,NA,720575941490303719,76075004374181210,"117293, 190568, 3848"
NA,NA,IN04B019,NA,NA,NA,NA,NA,720575941430650209,77129435555371677,"148464, 158144, 2214"
NA,NA,IN03A040,NA,NA,NA,NA,NA,720575941462490256,77129298318352123,"148631, 153657, 2994"
NA,NA,IN03A022,NA,NA,NA,NA,NA,720575941403521648,77340679697346905,"154944, 163264, 4064"
NA,NA,IN12A050,NA,NA,NA,NA,NA,720575941684990447,76707498572740789,"136437, 166097, 4512"
NA,NA,IN04B081,NA,NA,NA,NA,NA,720575941511407057,77199736050245859,"150339, 155825, 3957"
NA,NA,IN01A009,NA,NA,NA,NA,NA,720575941519259352,75793117081032548,"110477, 179918, 3998"
NA,NA,IN01A062,NA,NA,NA,NA,NA,720575941605017534,76848373499771389,"141259, 170023, 4396"
NA,NA,IN03A061,NA,NA,NA,NA,NA,720575941508389074,77410704843610869,"156491, 152118, 3876"
NA,NA,IN01A077,NA,NA,NA,NA,NA,720575941609348710,75933785648508337,"114441, 176654, 3200"
NA,NA,IN17A118,NA,NA,NA,NA,NA,720575941553008385,76989042402845340,"143569, 168023, 4904"
NA,NA,IN01A058,NA,NA,NA,NA,NA,720575941579877365,76848510938791768,"139703, 174353, 4424"
NA,NA,IN01A076,NA,NA,NA,NA,NA,720575941469696477,76004017020666472,"116078, 174072, 3386"
NA,NA,IN01A073,NA,NA,NA,NA,NA,720575941573906280,76848442219335856,"140228, 173182, 4422"
NA,NA,IN23B046,NA,NA,NA,NA,NA,720575941662541692,76918466896472798,"142193, 162488, 2694"
NA,NA,IN01A023,NA,NA,NA,NA,NA,720575941619878271,76848510938969498,"140541, 174120, 4496"
NA,NA,IN03A062,NA,NA,NA,NA,NA,720575941559324019,77410636057344830,"155963,149910,3738"
NA,NA,IN01A060,NA,NA,NA,NA,NA,720575941579168633,76004017020925592,"116185, 173574, 3477"
NA,NA,IN03A062,NA,NA,NA,NA,NA,720575941593923461,77269967221326563,"152538,152645,3477"
NA,NA,IN01A035,NA,NA,NA,NA,NA,720575941468717835,76848442152558684,"140407, 173681, 4316"
NA,NA,IN03A069,NA,NA,NA,NA,NA,720575941505853057,77129230001119124,"149491, 153241, 4377"
NA,NA,IN23B008,NA,NA,NA,NA,NA,720575941564154770,76777867182483200,"138790, 166776, 3932"
NA,NA,IN01A012,NA,NA,NA,NA,NA,720575941589980215,75933854233625754,"112962, 179807, 2628"
NA,NA,IN03A088,NA,NA,NA,NA,NA,720575941468277879,77340336032785343,"154944, 151923, 3787"
NA,NA,IN01A067,NA,NA,NA,NA,NA,720575941499370635,76004085673376947,"114932, 174844, 3250"
NA,NA,IN01A054,NA,NA,NA,NA,NA,720575941657931088,76848442219171967,"141112, 172248, 4370"
NA,NA,IN01A070,NA,NA,NA,NA,NA,720575941456257183,76848442219217573,"140845, 172302, 4388"
NA,NA,IN23B030,NA,NA,NA,NA,NA,720575941455700973,76918466896605841,"143018, 161866, 2738"
NA,NA,IN01A054,NA,NA,NA,NA,NA,720575941545375880,76848510938821604,"139590, 174443, 4440"
NA,NA,IN23B028,NA,NA,NA,NA,NA,720575941482046150,76918466963860721,"141372, 163581, 3052"
NA,NA,IN23B037,NA,NA,NA,NA,NA,720575941494008702,76918398243795432,"141341, 161748, 2845"
NA,NA,IN23B047,NA,NA,NA,NA,NA,720575941686965999,77129573867072484,"148448, 162432, 5457"
NA,NA,IN23B056,NA,NA,NA,NA,NA,720575941591808040,76988698134560045,"145338, 159401, 2433"
NA,NA,IN23B085,NA,NA,NA,NA,NA,720575941531288267,77129435689936401,"148101, 158542, 2643"
NA,NA,IN23B025,NA,NA,NA,NA,NA,720575941458395347,76988835573461786,"143991, 162004, 2484"
NA,NA,IN23B023,NA,NA,NA,NA,NA,720575941649136661,76988766921150089,"143802, 161420, 2682"
NA,NA,IN23B070,NA,NA,NA,NA,NA,720575941515978156,76988766920952529,"145047, 160235, 2610"
NA,NA,IN17A095,NA,NA,NA,NA,NA,720575941464168534,77129642452567567,"148136, 164027, 5038"
NA,NA,IN23B081,NA,NA,NA,NA,NA,720575941556269220,76988835573429476,"144769, 162563, 2474"
NA,NA,IN17A077,NA,NA,NA,NA,NA,720575941487815632,76989110854384066,"145092,171901,4078"
NA,NA,IN11A030,NA,NA,NA,NA,NA,720575941543601769,76777729743724599,"137228, 163160, 3999"
NA,NA,IN01A034,NA,NA,NA,NA,NA,720575941547335284,75934060795001534,"113476, 186120, 4254"
NA,NA,dMS10,NA,NA,NA,NA,NA,720575941447423837,76496255035416568,"129661,162475,4998"
NA,NA,IN23B074,NA,NA,NA,NA,NA,720575941456588013,76918467030557690,"141886, 162697, 3159"
NA,NA,IN01A015,NA,NA,NA,NA,NA,720575941542443612,75652241952328682,"106328, 175004, 3183"
NA,NA,IN23B001,NA,NA,NA,NA,NA,720575941540270973,76566554791696002,"132618, 161244, 3983"
NA,NA,IN03A073,NA,NA,NA,NA,NA,720575941543635205,77410704843763654,"156204,151792,3926"
NA,NA,IN23B018,NA,NA,NA,NA,NA,720575941488534734,76918466963472397,"141964, 162958, 2912"
NA,NA,IN23B072,NA,NA,NA,NA,NA,720575941581684857,76918466963461244,"141806, 163193, 2915"
NA,NA,IN01A020,NA,NA,NA,NA,NA,720575941519213016,76778004755910748,"137364, 171780, 4515"
NA,NA,IN17A107,NA,NA,NA,NA,NA,720575941638286197,77059342360664836,"146055,166983,4739"
NA,NA,IN11A007,NA,NA,NA,NA,NA,720575941479040591,76777454731275790,"137386, 154729, 3368"
NA,NA,IN23B007,NA,NA,NA,NA,NA,720575941413455252,76918398176866479,"142713, 161609, 2648"
NA,NA,IN11A010,NA,NA,NA,NA,NA,720575941689777627,76707498572500990,"136621,167160,4413"
NA,NA,IN23B087,NA,NA,NA,NA,NA,720575941469659712,77129435690149160,"148843, 158667, 2720"
NA,NA,IN17A096,NA,NA,NA,NA,NA,720575941515684099,76426092382521509,"127053,169056,4730"
NA,NA,IN11A018,NA,NA,NA,NA,NA,720575941601209590,76707223828773215,"136308, 159158, 4913"
NA,NA,IN23B031,NA,NA,NA,NA,NA,720575941414490516,76918398243800851,"141632, 161242, 2844"
NA,NA,IN23B081,NA,NA,NA,NA,NA,720575941578639441,76918466896173990,"142954, 162073, 2596"
NA,NA,IN11A008,NA,NA,NA,NA,NA,720575941466545174,76918467365923692,"142587,163203,4375"
NA,NA,IN11A010,NA,NA,NA,NA,NA,720575941530298315,76637060975079020,"134705,164962,4070"
NA,NA,IN01A038,NA,NA,NA,NA,NA,720575941639478303,76918810896637671,"141434, 173248, 4278"
NA,NA,IN11A007,NA,NA,NA,NA,NA,720575941572707471,76777661024382331,"138891, 161571, 4035"
NA,NA,IN11A008,NA,NA,NA,NA,NA,720575941438470700,76918536085605314,"143162, 164657, 4440"
NA,NA,IN11A024,NA,NA,NA,NA,NA,720575941595529861,76777729810846357,"137687,163738,4247"
NA,NA,IN11A021,NA,NA,NA,NA,NA,720575941466509590,76636923603137896,"133489,160116,4292"
NA,NA,IN17A113,NA,NA,NA,NA,NA,720575941639303285,77129711238835019,"148577, 167827, 5184"
NA,NA,IN23B041,NA,NA,NA,NA,NA,720575941537573245,76848167005960927,"139614, 164411, 3196"
NA,NA,IN11A020,NA,NA,NA,NA,NA,720575941439578591,76707429718926420,"137119, 163920, 3964"
NA,NA,IN11A014,NA,NA,NA,NA,NA,720575941518412910,76918604536905017,"142935,165953,3509"
NA,NA,IN11A017,NA,NA,NA,NA,NA,720575941651848725,76777729743593637,"137227, 163134, 3949"
NA,NA,GFC4,NA,NA,NA,NA,NA,720575941442329770,76566692364729298,"132221, 164584, 4437"
NA,NA,IN01B006,NA,NA,NA,NA,NA,720575941487750197,77199873153863520,"150132, 160419, 2749"
NA,NA,IN06B063,NA,NA,NA,NA,NA,720575941535035619,76918604603909931,"141370, 166205, 3738"
NA,NA,IN19B038,NA,NA,NA,NA,NA,720575941578676305,77129367507422569,"147914,156087,4724"
NA,NA,IN23B023,NA,NA,NA,NA,NA,720575941557282831,76918466896784906,"142385,162513,2802"
NA,NA,IN23B031,NA,NA,NA,NA,NA,720575941512505411,76918398243786352,"141685, 161437, 2832"
NA,NA,IN01A062,NA,NA,NA,NA,NA,720575941642597970,76918673524363086,"142072, 169589, 4378"
NA,NA,IN19B054,NA,NA,NA,NA,NA,720575941614265363,76285011296832016,"124802, 158351, 4751"
NA,NA,GFC4,NA,NA,NA,NA,NA,720575941513356122,76777729810820475,"138632, 163711, 4235"
NA,NA,IN23B018,NA,NA,NA,NA,NA,720575941689803227,76988766921048475,"144291, 160841, 2648"
NA,NA,IN06A008,NA,NA,NA,NA,NA,720575941547226248,76847823811484116,"141120,154636,4808"
NA,NA,IN04B101,NA,NA,NA,NA,NA,720575941504558661,77340542257903741,"155614,158943,3879"
NA,NA,IN04B104,NA,NA,NA,NA,NA,720575941433082382,77199736050238573,"151444, 156727, 3955"
NA,NA,IN06B001,NA,NA,NA,NA,NA,720575941619905151,77129779488435811,"148800, 168448, 3339"
NA,NA,IN06A090,NA,NA,NA,NA,NA,720575941588061438,76636786298170244,"133843, 155661, 4718"
NA,NA,IN18B031,NA,NA,NA,NA,NA,720575941516740524,77129848610853729,"148240, 171378, 4983"
NA,NA,dMS2,NA,NA,NA,NA,NA,720575941529212619,77129711305860958,"149051,167926,5394"
NA,NA,IN09A064,NA,NA,NA,NA,NA,720575941562460514,76778210847097819,"139103, 177014, 4222"
NA,NA,IN17A020,NA,NA,NA,NA,NA,720575941451768391,76989179774563099,"144271,173222,4626"
NA,NA,IN09A021,NA,NA,NA,NA,NA,720575941414333073,77130054702356616,"149096, 177234, 4804"
NA,NA,IN09A066,NA,NA,NA,NA,NA,720575941525207462,77200354793643670,"149697, 175941, 4913"
NA,NA,IN18B037,NA,NA,NA,NA,NA,720575941512778193,76848373500236062,"140752,170398,4572"
NA,NA,IN17A069,NA,NA,NA,NA,NA,720575941528729784,77129779958726501,"147459,168293,5322"
NA,NA,IN17A069,NA,NA,NA,NA,NA,720575941479369346,77129711239017074,"147580,167742,5241"
NA,NA,IN09A002,NA,NA,NA,NA,NA,720575941450559566,77200492232797754,"149545, 178332, 4973"
NA,NA,IN18B005,NA,NA,NA,NA,NA,720575941438389292,76778279633880100,"137953, 178826, 4542"
NA,NA,IN17A063,NA,NA,NA,NA,NA,720575941668285171,76989111055629242,"144376,170058,4818"
NA,NA,IN18B016,NA,NA,NA,NA,NA,720575941574604808,76989179774559135,"144727, 172651, 4615"
NA,NA,IN17A116,NA,NA,NA,NA,NA,720575941576933109,76989042269153029,"145075, 168536, 4590"
NA,NA,IN18B043,NA,NA,NA,NA,NA,720575941526856614,77200148635559403,"149636, 168298, 4991"
NA,NA,IN17A022,NA,NA,NA,NA,NA,720575941604976493,77130192275073404,"148226, 180891, 5137"
NA,NA,IN17A049,NA,NA,NA,NA,NA,720575941524113764,77059411147337345,"145661, 169335, 5027"
NA,NA,IN17A111,NA,NA,NA,NA,NA,720575941477856130,77059273708584942,"146714,165296,5105"
NA,NA,IN18B012,NA,NA,NA,NA,NA,720575941521110711,76848373500200266,"140349,171992,4556"
NA,NA,IN18B031,NA,NA,NA,NA,NA,720575941642542241,77129848610904809,"148397, 171744, 5002"
NA,NA,IN08A049,NA,NA,NA,NA,NA,720575941489405132,77059754677247457,"145436, 178693, 4648"
NA,NA,IN08B085,NA,NA,NA,NA,NA,720575941476036894,76637404706222172,"133389, 174140, 4421"
NA,NA,hg1 MN,NA,NA,NA,NA,NA,720575941456201887,76918742445960288,"141988,171346,5369"
NA,NA,IN08A005,NA,NA,NA,NA,NA,720575941574745865,76919154695273063,"142462, 183920, 5014"
NA,NA,MNml29,NA,NA,NA,NA,NA,720575941553503460,76989661079598785,"144335, 187677, 5715"
NA,NA,IN09A024,NA,NA,NA,NA,NA,720575941505861761,76708116913613477,"135416, 184713, 3940"
NA,NA,IN18B045,NA,NA,NA,NA,NA,720575941498677922,76637129828488820,"133640, 166368, 4478"
NA,NA,IN16B020,NA,NA,NA,NA,NA,720575941657730328,76989523506700737,"145293, 183330, 5319"
NA,NA,IN08A041,NA,NA,NA,NA,NA,720575941601256438,76849266920146906,"141096,196977,4705"
NA,NA,IN08A033,NA,NA,NA,NA,NA,720575941506217020,77130123623238291,"147957,178891,5588"
NA,NA,IN09A018,NA,NA,NA,NA,NA,720575941604943469,76707842035539435,"136615, 176655, 3881"
NA,NA,IN08A029,NA,NA,NA,NA,NA,720575941542291973,76989317348196546,"144248, 177531, 5302"
NA,NA,vMS11,NA,NA,NA,NA,NA,720575941546689825,76567036230408954,"132698,174613,5412"
NA,NA,IN08A041,NA,NA,NA,NA,NA,720575941512873804,76919361054716689,"141864, 190022, 5667"
NA,NA,IN09A078,NA,NA,NA,NA,NA,720575941700434394,77129917196628046,"147980, 173588, 4607"
NA,NA,IN08A029,NA,NA,NA,NA,NA,720575941458815984,76919017323194371,"141771, 179001, 5178"
NA,NA,IN09A087,NA,NA,NA,NA,NA,720575941528371659,76637542011323186,"133175, 179585, 4049"
NA,NA,IN09A027,NA,NA,NA,NA,NA,720575941586329924,76708116913617149,"135819, 185829, 3945"
NA,NA,IN09A039,NA,NA,NA,NA,NA,720575941496155465,76637542011129556,"134075, 179850, 3978"
NA,NA,IN08A011,NA,NA,NA,NA,NA,720575941720432186,76989248695799082,"144374, 175569, 5539"
NA,NA,IN09A038,NA,NA,NA,NA,NA,720575941609997386,76708254285687166,"135681, 189981, 3753"
NA,NA,IN08A023,NA,NA,NA,NA,NA,720575941623354267,76989386201537901,"144256, 179462, 5672"
NA,NA,IN16B039,NA,NA,NA,NA,NA,720575941689667803,77130329445620967,"149162, 186357, 4127"
NA,NA,IN08A011,NA,NA,NA,NA,NA,720575941485316493,76918948738159132,"141597, 177498, 5781"
NA,NA,IN09A039,NA,NA,NA,NA,NA,720575941524293401,76637748169409310,"134454, 184655, 3915"
NA,NA,IN09A092,NA,NA,NA,NA,NA,720575941595814592,77130535537391063,"148152, 191266, 4036"
NA,NA,IN09A014,NA,NA,NA,NA,NA,720575941569357562,77130535604153469,"147837, 192496, 4159"
NA,NA,IN18B020,NA,NA,NA,NA,NA,720575941457147206,76566898590319117,"132570, 170293, 4707"
NA,NA,IN09A092,NA,NA,NA,NA,NA,720575941511294417,77200698189817502,"149750, 185862, 4350"
NA,NA,IN17A007,NA,NA,NA,NA,NA,720575941592480363,76989660610236071,"144637,186530,4087"
NA,NA,IN09A003,NA,NA,NA,NA,NA,720575941490414133,76989866768410322,"143920, 193117, 3989"
NA,NA,IN09A066,NA,NA,NA,NA,NA,720575941453956589,77129985982992452,"149044, 175719, 4845"
NA,NA,IN17A044,NA,NA,NA,NA,NA,720575941607582317,76989592226192565,"143455, 186240, 5318"
NA,NA,IN19A071,NA,NA,NA,NA,NA,720575941390663574,76708392194324104,"137029, 193694, 5523"
NA,NA,ps2 MN,NA,NA,NA,NA,NA,720575941501027819,76848648780591736,"140048,178578,6034"
NA,NA,IN09A089,NA,NA,NA,NA,NA,720575941471296096,77130535537253617,"147474, 190661, 3981"
NA,NA,Tr flexor MN,NA,NA,NA,NA,NA,720575941471300960,77130192207941145,"148055, 181253, 4873"
NA,NA,Tr flexor MN,NA,NA,NA,NA,NA,720575941562367239,77059960903136204,"145671,185030,5026"
NA,NA,IN08A026,NA,NA,NA,NA,NA,720575941496294217,77060029823772761,"145441, 186403, 5737"
NA,NA,IN08A029,NA,NA,NA,NA,NA,720575941617266047,76989454920892759,"145109, 180256, 5635"
NA,NA,IN08A026,NA,NA,NA,NA,NA,720575941524348953,77059823665360509,"145864, 182075, 5728"
NA,NA,IN18B045,NA,NA,NA,NA,NA,720575941476555329,76637129828465568,"133321,166526,4469"
NA,NA,hg2 MN,NA,NA,NA,NA,NA,720575941732789547,77762342808830337,"167505, 145779, 5629"
NA,NA,IN08A011,NA,NA,NA,NA,NA,720575941543893353,76918948737672284,"141431, 177915, 5644"
NA,NA,IN17A017,NA,NA,NA,NA,NA,720575941507217989,76989660677044608,"143472, 186732, 4238"
NA,NA,IN19A113,NA,NA,NA,NA,NA,720575941526981508,76778692218711639,"138888, 191410, 5407"
NA,NA,IN09A012,NA,NA,NA,NA,NA,720575941528528331,77200423513491471,"150252, 177265, 5078"
NA,NA,IN19A088,NA,NA,NA,NA,NA,720575941504551218,76848992109533955,"140603, 189851, 5012"
NA,NA,IN19B037,NA,NA,NA,NA,NA,720575941457153094,76707979877514450,"136283, 181421, 5540"
NA,NA,IN01B046,NA,NA,NA,NA,NA,720575941588988484,76778760468353323,"137862, 193511, 3586"
NA,NA,IN19A096,NA,NA,NA,NA,NA,720575941557155855,76849060762258948,"139462, 191362, 4855"
NA,NA,IN19A117,NA,NA,NA,NA,NA,720575941482449850,76708185834547994,"136518, 186999, 4742"
NA,NA,IN13A032,NA,NA,NA,NA,NA,720575941549655102,77200835763449994,"150528, 190010, 4859"
NA,NA,IN13A024,NA,NA,NA,NA,NA,720575941678424253,77201041921531346,"150956,194565,4720"
NA,NA,IN13A036,NA,NA,NA,NA,NA,720575941483514554,77130466817960077,"148893, 188812, 4095"
NA,NA,IN19A005,NA,NA,NA,NA,NA,720575941643200673,76848923390298293,"140076, 187857, 5103"
NA,NA,IN01B037,NA,NA,NA,NA,NA,720575941455899120,77060098006402319,"147373, 189845, 3723"
NA,NA,IN01B053,NA,NA,NA,NA,NA,720575941429355873,76849129212589940,"139308, 193527, 3607"
NA,NA,IN01B090,NA,NA,NA,NA,NA,720575941537811581,76708323004784854,"136224, 191882, 3619"
NA,NA,IN01B015,NA,NA,NA,NA,NA,720575941490730160,76778829187897657,"138206, 194780, 3615"
NA,NA,IN20A.22A006,NA,NA,NA,NA,NA,720575941684928239,76919360584743989,"143155, 189731, 3840"
NA,NA,IN01B048,NA,NA,NA,NA,NA,720575941408453547,76919429170142599,"142489, 191230, 3349"
NA,NA,IN20A.22A059,NA,NA,NA,NA,NA,720575941542215429,76849198066395485,"140408, 194708, 4165"
NA,NA,IN01B090,NA,NA,NA,NA,NA,720575941507246917,76708322938274980,"136432, 192509, 3570"
NA,NA,IN01B015,NA,NA,NA,NA,NA,720575941576080310,76778829188103964,"138392, 195436, 3696"
NA,NA,IN01B083,NA,NA,NA,NA,NA,720575941562879895,76708322938294920,"136538, 192460, 3576"
NA,NA,IN13A062,NA,NA,NA,NA,NA,720575941503698994,77130398433684625,"148173,187550,5208"
NA,NA,IN01B092,NA,NA,NA,NA,NA,720575941557617011,76708322870494837,"136333, 192061, 3167"
NA,NA,IN20A.22A065,NA,NA,NA,NA,NA,720575941649209365,76919429371717748,"142183, 190839, 4192"
NA,NA,IN01B092,NA,NA,NA,NA,NA,720575941558566445,76708391589969315,"136977, 193479, 3222"
NA,NA,IN13A036,NA,NA,NA,NA,NA,720575941437523797,76989935823036762,"144655,195421,5141"
NA,NA,IN20A.22A065,NA,NA,NA,NA,NA,720575941518344375,76919429372236927,"141442, 190839, 4350"
NA,NA,IN13A045,NA,NA,NA,NA,NA,720575941413448084,77060166860196966,"147307,191061,4240"
NA,NA,IN01B072,NA,NA,NA,NA,NA,720575941474396721,76778691682516019,"138704, 192432, 3578"
NA,NA,IN01B008,NA,NA,NA,NA,NA,720575941506311589,76638022913523431,"135091, 193733, 3563"
NA,NA,IN13A036,NA,NA,NA,NA,NA,720575941516778131,77200973202058045,"151400, 193064, 4693"
NA,NA,IN01B067,NA,NA,NA,NA,NA,720575941514055059,76778691682458822,"139247, 190799, 3576"
NA,NA,IN01B074,NA,NA,NA,NA,NA,720575941633542587,76708460309512519,"136113, 194870, 3316"
NA,NA,IN20A.22A078,NA,NA,NA,NA,NA,720575941537602275,76919566810557970,"141374, 195452, 4152"
NA,NA,IN01B027,NA,NA,NA,NA,NA,720575941505300645,76778829188104076,"138524,195605,3696"
NA,NA,IN20A.22A036,NA,NA,NA,NA,NA,720575941483790146,76849060627882277,"141175, 192010, 4317"
NA,NA,IN20A.22A053,NA,NA,NA,NA,NA,720575941476532801,76849266786216169,"139797, 197040, 4288"
NA,NA,IN20A.22A036,NA,NA,NA,NA,NA,720575941555437092,76919429372098014,"141357, 192050, 4328"
NA,NA,IN01B092,NA,NA,NA,NA,NA,720575941432006670,76708391589995846,"136349, 192682, 3231"
NA,NA,IN09A006,NA,NA,NA,NA,NA,720575941554562714,77130398299244342,"147917, 187902, 4623"
NA,NA,IN19A024,NA,NA,NA,NA,NA,720575941576044982,76919292134149081,"142132, 188091, 4990"
NA,NA,IN01B053,NA,NA,NA,NA,NA,720575941507815696,76778760401926306,"138614, 193556, 3579"
NA,NA,IN01B040,NA,NA,NA,NA,NA,720575941551621786,76778691681955059,"138884, 191679, 3404"
NA,NA,IN13A062,NA,NA,NA,NA,NA,720575941505834078,77130398433665975,"148291, 187687, 5206"
NA,NA,IN23B037,NA,NA,NA,NA,NA,720575941633557947,76919429103239480,"143136, 191857, 3260"
NA,NA,IN20A.22A045,NA,NA,NA,NA,NA,720575941428444041,76778760603072617,"139035, 193536, 4280"
NA,NA,IN01B079,NA,NA,NA,NA,NA,720575941601314038,76778760468380238,"138105, 192742, 3593"
NA,NA,IN01B032,NA,NA,NA,NA,NA,720575941643014994,76778829188228083,"138054, 195032, 3742"
NA,NA,IN01B072,NA,NA,NA,NA,NA,720575941526505092,76778829121215631,"138965, 194661, 3511"
NA,NA,IN01B090,NA,NA,NA,NA,NA,720575941493396167,76778760401920868,"137630, 193234, 3574"
NA,NA,IN01B012,NA,NA,NA,NA,NA,720575941557365156,76778829188171153,"138617, 195325, 3717"
NA,NA,IN01B067,NA,NA,NA,NA,NA,720575941530789251,76848991773932314,"139580, 188784, 3722"
NA,NA,IN01B053,NA,NA,NA,NA,NA,720575941433202464,76778760468181849,"138242, 192707, 3584"
NA,NA,IN13A033,NA,NA,NA,NA,NA,720575941603910078,76989660878094173,"143376,187694,4911"
NA,NA,IN01B083,NA,NA,NA,NA,NA,720575941476377140,76708391590145015,"135916, 193859, 3285"
NA,NA,IN13A045,NA,NA,NA,NA,NA,720575941597814313,77060098342156079,"146757, 188563, 5025"
NA,NA,IN20A.22A078,NA,NA,NA,NA,NA,720575941611615507,76849198066876629,"140341, 196526, 4347"
NA,NA,IN01B079,NA,NA,NA,NA,NA,720575941488110537,76637816822131619,"133852, 188061, 3794"
NA,NA,IN01B023,NA,NA,NA,NA,NA,720575941435708690,76778829120997816,"137505, 195812, 3425"
NA,NA,IN13A055,NA,NA,NA,NA,NA,720575941460993037,77200835628708768,"150348,190157,4231"
NA,NA,IN01B056,NA,NA,NA,NA,NA,720575941653220881,76778829121175708,"138723, 195374, 3499"
NA,NA,IN20A.22A030,NA,NA,NA,NA,NA,720575941477863810,76849129347324133,"139779, 193624, 4302"
NA,NA,IN20A.22A087,NA,NA,NA,NA,NA,720575941447357533,76778760602842292,"138372, 192675, 4193"
NA,NA,IN01B067,NA,NA,NA,NA,NA,720575941626932774,76778691682421076,"139055, 190595, 3570"
NA,NA,IN20A.22A087,NA,NA,NA,NA,NA,720575941505896065,76849198066700990,"140040,194999,4271"
NA,NA,IN20A.22A016,NA,NA,NA,NA,NA,720575941456308895,76778760603021654,"139053, 194074, 4258"
NA,NA,IN13A006,NA,NA,NA,NA,NA,720575941410018159,77059891982433377,"145905, 184199, 4297"
NA,NA,IN01B037,NA,NA,NA,NA,NA,720575941626858278,77060166725601546,"146446, 191206, 3599"
NA,NA,IN13A014,NA,NA,NA,NA,NA,720575941573913960,76989660677108927,"145276, 187871, 4267"
NA,NA,IN01B025,NA,NA,NA,NA,NA,720575941590835752,76778829121107611,"138593, 195366, 3477"
NA,NA,IN01A088,NA,NA,NA,NA,NA,720575941529001604,76427123241812122,"128556, 200019, 4991"
NA,NA,IN16B030,NA,NA,NA,NA,NA,720575941563842663,76989523305270496,"144938, 182405, 4504"
NA,NA,IN20A.22A055,NA,NA,NA,NA,NA,720575941610471388,76919360719409554,"141379, 189021, 4474"
NA,NA,IN20A.22A017,NA,NA,NA,NA,NA,720575941533962072,76778760669705914,"138445,193922,4367"
NA,NA,IN20A.22A084,NA,NA,NA,NA,NA,720575941581608799,76778829389195108,"139111, 195857, 4378"
NA,NA,IN20A.22A055,NA,NA,NA,NA,NA,720575941604972653,76849266786216040,"139760, 196894, 4285"
NA,NA,IN13A021,NA,NA,NA,NA,NA,720575941588653964,77060098140860376,"145951, 190312, 4289"
NA,NA,IN13A036,NA,NA,NA,NA,NA,720575941595880640,77200904348612959,"150813,190693,4324"
NA,NA,IN01B079,NA,NA,NA,NA,NA,720575941503638181,76778760401825394,"138373, 193924, 3541"
NA,NA,IN20A.22A036,NA,NA,NA,NA,NA,720575941655868440,76919498091399484,"142107, 192815, 4273"
NA,NA,IN01B003,NA,NA,NA,NA,NA,720575941546457705,77131016506301198,"147920, 204880, 3822"
NA,NA,IN20A.22A087,NA,NA,NA,NA,NA,720575941474493470,76778898042224143,"139165, 196645, 4347"
NA,NA,IN20A.22A084,NA,NA,NA,NA,NA,720575941567097390,76849198066869968,"139369, 195625, 4333"
