species,region,cell_type,hemilineage,neurotransmitter_verified,neurotransmitter_verified_source,neurotransmitter_verified_evidence,neurotransmitter_verified_confidence
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A022,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A023,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A024,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A025,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A026,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A027,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A028,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A029,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A030,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A031,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A032,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A033,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A034,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A035,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A036,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A037,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A038,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A039,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A040,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A041,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A042,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A043,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A044,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A045,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A046,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A047,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A049,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A050,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A051,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A052,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A053,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A054,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A055,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A056,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A057,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A058,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A059,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A060,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A061,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A062,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A063,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A064,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A065,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A067,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A068,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A069,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A071,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13A072,13A,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B001,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B004,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B005,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B006,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B007,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B008,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B009,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B010,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B011,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B012,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B013,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B014,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B015,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B017,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B018,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B019,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B020,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B021,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B022,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B023,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B024,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B025,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B026,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B027,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B028,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B029,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B030,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B031,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B032,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B033,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B034,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B035,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B036,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B037,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B038,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B039,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B041,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B042,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B043,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B044,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B045,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B046,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B047,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B048,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B049,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B050,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B051,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B052,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B053,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B054,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B055,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B056,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B057,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B058,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B059,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B060,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B061,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B062,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B063,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B064,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B065,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B066,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B067,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B068,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B069,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B070,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B071,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B072,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B073,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B074,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B075,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B076,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B077,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B078,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B079,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B080,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B081,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B082,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B084,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B085,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B087,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B088,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B089,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B090,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B091,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B093,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B094,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B095,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B096,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B097,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B098,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B099,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B100,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B101,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN13B102,13B,gaba,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B014,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B016,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B020,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B022,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B024,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B029,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B030,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B032,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B033,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B034,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B036,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B037,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B038,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B039,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B040,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B041,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B042,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B045,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B046,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B047,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B048,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B049,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B050,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B051,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B052,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B053,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B054,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B055,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B056,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B057,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B058,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B059,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B060,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B061,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B062,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B063,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B064,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B065,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B066,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B067,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B068,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B069,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B070,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B071,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B072,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B073,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B074,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B075,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B076,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B077,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B079,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B080,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B082,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B083,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B084,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B085,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B086,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B087,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B088,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B089,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B090,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B091,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B092,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B093,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B094,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B095,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B096,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B097,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B098,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B099,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B100,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B101,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B102,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B103,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B104,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B105,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B106,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B107,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B108,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B109,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B110,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B111,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B113,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B114,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B115,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B117,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B118,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B119,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B120,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B121,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B122,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B123,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B124,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN16B125,16B,glutamate,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN17A001,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN17A007,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN17A011,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN17A013,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN17A016,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN17A017,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN17A019,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN17A020,17A,acetylcholine,"Lacin et al., 2019",FISH,3
adult_drosophila_melanogaster,ventral_nerve_cord,IN17A022,17A,acetylcholine,"Lacin et al., 2019",FISH,3
